"adm_03","rowcacode3","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Korahane","NER004003007",2001,0.2916,0.163217777777778,0.048848094542693,0.325548275862069,0.0808957690077161,-0.419654529260126
"Tagriss","NER004003012",2001,0.259672385786802,0.152439068824637,0.0468357903737729,0.290005078607626,0.0995129324133641,-0.304811566549218
"Gangara","NER004004001",2001,0.3691,0.197201385041551,0.0653385433574726,0.378375862068966,0.1185243514918,-0.0782612345245127
"Gazaoua","NER004004002",2001,0.3458,0.189321606648199,0.0612583625009712,0.357534482758621,0.124417632753165,-0.0943152710669315
"Guidan Roumdji","NER004005002",2001,0.365,0.181278808864266,0.0686156463042062,0.34381724137931,0.073683822943349,0.287481807736493
"Chadakori","NER004005001",2001,0.3135,0.171892982060749,0.0620977552774799,0.300179512556424,0.0362864484221985,0.36709262060012
"Guidan Sori","NER004005003",2001,0.3656,0.189148476454294,0.0675089072654295,0.359865517241379,0.0391231323229444,0.146575246360262
"Tibiri","NER004005005",2001,0.3997,0.193730747922438,0.069575175344093,0.371886206896552,0.0358769098460071,0.77525609710625
"Saé Saboua","NER004005004",2001,0.313,0.174896260387812,0.0625160903166253,0.320420689655172,0.0401491538721583,-0.184828045911034
"Sarkin Yamma","NER004006006",2001,0.3436,0.180058725761773,0.063249402720365,0.354696551724138,0.0536444876861854,-0.206853531513836
"Safo","NER004006005",2001,0.4057,0.19664459833795,0.0718378975148362,0.390834482758621,0.030442337481377,0.488317207917206
"Gabi","NER004006003",2001,0.4122,0.194424653739612,0.0719418270120943,0.385375862068966,0.0286875490061507,0.935044605075302
"Madarounfa","NER004006004",2001,0.3788,0.18552,0.0668175626171346,0.378589655172414,0.0789186803199868,0.00266533635298161
"Dan-Issa","NER004006001",2001,0.4187,0.207413888888889,0.0740435426843332,0.388303448275862,0.100137813903635,0.303547187013582
"Djiratawa","NER004006002",2001,0.3443,0.181661666666667,0.065505694557791,0.338606896551724,0.0389370639717341,0.146212961830113
"Maradi III","NER004007003",2001,0.369,0.187746111111111,0.0718230337304785,0.390575862068966,0.0736516979494529,-0.292944530400006
"Maradi I","NER004007001",2001,0.3729,0.180005277777778,0.0646985587913048,0.402037931034483,0.117089933121612,-0.248850864097936
"Maradi II","NER004007002",2001,0.369,0.186103333333333,0.0701365039124313,0.392924137931034,0.0804981572778107,-0.297201063230166
"Sarkin Haoussa","NER004008007",2001,0.2947,0.169011772853186,0.055304245679528,0.306713793103448,0.0828356622826957,-0.145031653908294
"Mayahi","NER004008006",2001,0.2877,0.161010526315789,0.0502453701570824,0.2955,0.033253109414223,-0.234564530577816
"Kanan-Bakaché","NER004008005",2001,0.2831,0.169290304709141,0.0507254827496464,0.314637931034483,0.0632700810234139,-0.498465159588017
"Attantane","NER004008001",2001,0.2614,0.155148199445983,0.0462517249326876,0.290527586206897,0.0546558903932577,-0.53292675313345
"Guidan Amoumoune","NER004008003",2001,0.2594,0.15371642108057,0.0468250869789166,0.29335004665578,0.099266950540711,-0.342007551061579
"El Allassane Maïreyrey","NER004008002",2001,0.2715,0.150617562121114,0.0470462572581735,0.304181860754798,0.0863301865426295,-0.378568170226996
"Issawane","NER004008004",2001,0.2567,0.152058725761773,0.0468438349736491,0.290189655172414,0.0406326166031638,-0.824206215895191
"Tchaké","NER004008008",2001,0.2622,0.153217174515235,0.0491811298929784,0.301979310344828,0.106062065317942,-0.375056908665518
"Tessaoua","NER004009007",2001,0.29,0.172346814404432,0.0522704728321982,0.3093,0.0392485759523287,-0.491737586185082
"Maïjirgui","NER004009005",2001,0.2906,0.164338781163435,0.0502755268789374,0.299106896551724,0.043533385637056,-0.195410865183962
"Baoudetta","NER004009001",2001,0.3253,0.175568975069252,0.0566091917477673,0.349596551724138,0.158910620616835,-0.152894448651873
"Koona","NER004009003",2001,0.3272,0.174896398891967,0.0555879239813069,0.314389655172414,0.0540715157706346,0.23691484592232
"Korgom","NER004009004",2001,0.3294,0.186712603878116,0.0592611957343729,0.337937931034483,0.115493974529883,-0.0739253373973515
"Hawandawaki","NER004009002",2001,0.3645,0.201050969529086,0.0663643060470985,0.350934482758621,0.0502284728292492,0.270076243159831
"Ourafane","NER004009006",2001,0.281,0.153831177534651,0.0468479889203455,0.281190555093125,0.0458101680684826,-0.00415966806408475
"Tabalak","NER005001004",2001,0.3109,0.165520498614958,0.0535954736975223,0.324041379310345,0.0988210992408626,-0.132981513171742
"Akoubounou","NER005001002",2001,0.3397,0.167012934859587,0.0565842100980276,0.33768451765479,0.127211690265608,0.0158435308972141
"Abalak","NER005001001",2001,0.287011493614659,0.150243351230256,0.0446176610425698,0.256999159199146,0.0576777874925776,0.520344758705865
"Azeye","NER005001003",2001,0.374985528756957,0.174240043381027,0.0626310268163882,0.337514926135609,0.0653744669269415,0.573168767299054
"Tamaya","NER005001005",2001,0.2500385518591,0.134598089128312,0.0375043901131678,0.230473531013726,0.0515593843696136,0.379465757486898
"Bagaroua","NER005002001",2001,0.2213,0.125547359987704,0.0365968823518004,0.250426813524331,0.0729506461301523,-0.399267382393923
"Alléla","NER005003001",2001,0.2988,0.142428857644878,0.0429699961390162,0.309966935431532,0.050672763290423,-0.220373524284243
"Birni N'Konni","NER005003003",2001,0.3243,0.16360512465374,0.0514884700690734,0.324372413793103,0.0446005597062231,-0.00162360727265281
"Bazaga","NER005003002",2001,0.3886,0.173021191135734,0.059165054447232,0.369179310344828,0.0525249082362042,0.369742476613908
"Tsernaoua","NER005003004",2001,0.4167,0.178501662049862,0.063906076893333,0.370293103448276,0.0836546511858404,0.554743769699432
"Allakaye","NER005004001",2001,0.4167,0.170673130193906,0.067492126482421,0.329879310344828,0.0748437676540288,1.16002564243569
"Déoulé","NER005004004",2001,0.3508,0.175031578947368,0.0582771919126361,0.303506896551724,0.0594174573374964,0.795946268445095
"Bouza","NER005004003",2001,0.3406,0.17252811634349,0.0583765094289531,0.299793103448276,0.0496372263170818,0.822102675339881
"Tama","NER005004007",2001,0.366,0.169619252077562,0.0618731425916066,0.330834482758621,0.070962672661971,0.495549504017265
"Tabotaki","NER005004006",2001,0.3465,0.173964265927978,0.0590151348062152,0.311451724137931,0.0485103863745373,0.722490140389101
"Babankatami","NER005004002",2001,0.3334,0.177283379501385,0.0611524729280338,0.32658275862069,0.0497272494209701,0.137092669686964
"Karofane","NER005004005",2001,0.3186,0.170132409972299,0.0539674369618519,0.318889655172414,0.114836313149343,-0.00252233082437184
"Illéla","NER005005002",2001,0.282553883495146,0.149916779273098,0.0470611702574058,0.287466601939429,0.0612428578121047,-0.0802170019458467
"Badaguichiri","NER005005001",2001,0.3762,0.161347091412742,0.0596670293156108,0.314810344827586,0.06265237052195,0.979845689173185
"Tajaé","NER005005003",2001,0.3351,0.160882548476454,0.0528438838060702,0.338244827586207,0.0868922756151337,-0.0361922571821702
"Keita","NER005006003",2001,0.3004,0.158917451523546,0.0493982337756513,0.269637931034483,0.0475050178837766,0.647554097143553
"Tamaské","NER005006004",2001,0.3585,0.166154293628809,0.0600403876996531,0.302703448275862,0.0633940369140202,0.880154576680665
"Ibohamane","NER005006002",2001,0.3297,0.159587940152151,0.0522365551395406,0.290732666864356,0.0751986951524442,0.518191612988081
"Garhanga","NER005006001",2001,0.355,0.16435512465374,0.0592028629426772,0.297679310344828,0.0681931363288457,0.840563915094866
"Galma Koudawatché","NER005007003",2001,0.3378,0.172032409972299,0.0571356818557401,0.311893103448276,0.0437091763088263,0.592710701493881
"Sabon Guida","NER005007006",2001,0.3398,0.175083933518006,0.0562443317345156,0.316165517241379,0.0446816938854483,0.528952255463122
"Bangui","NER005007002",2001,0.384,0.185419944598338,0.0665183637217509,0.36451724137931,0.123070006410305,0.158306310277874
"Madaoua","NER005007004",2001,0.323,0.168038227146814,0.0551379812748933,0.298272413793103,0.0412615515994502,0.59928881121441
"Ourno","NER005007005",2001,0.3196,0.167099713762908,0.0543830481780835,0.295361419204591,0.0436459335217562,0.555345683769753
"Azarori","NER005007001",2001,0.3469,0.163284626038781,0.0526365019674907,0.297868965517241,0.0455218244632512,1.07708851876841
"Malbaza","NER005008002",2001,0.3671,0.170427977839335,0.0591566054221012,0.348375862068966,0.0508428296333234,0.368274898664615
"Doguerawa","NER005008001",2001,0.3465,0.170919944598338,0.0587469738322015,0.308679310344828,0.0501858288144482,0.753612933145064
"Tebaram","NER005009006",2001,0.23908,0.130290659855273,0.0409833558297949,0.240710358448912,0.083886165080489,-0.0194353675286883
"Bambeye","NER005009002",2001,0.2494,0.144650878871113,0.0423325546727892,0.245871672480427,0.0498237519569814,0.0708161746353223
"Takanamat","NER005009005",2001,0.2499,0.131404107615645,0.0407317129050038,0.223443332903005,0.0685280065119991,0.38607087005169
"Affala","NER005009001",2001,0.277,0.143878235578998,0.0471278060488815,0.256848529697103,0.0740779002711693,0.272030797702561
"Kalfou","NER005009004",2001,0.313,0.159135979447893,0.0514166551375681,0.274418639023328,0.0534914682524057,0.72126195517052
"Barmou","NER005009003",2001,0.316,0.166764404432133,0.051663143834119,0.289837931034483,0.059976491905419,0.436205388717533
"Tassara","NER005010001",2001,0.174728861273142,0.121936188464421,0.0254510014767698,0.200515007655771,0.120093515710663,-0.214717224573178
"Kao","NER005011001",2001,0.290640731070496,0.148717517154575,0.0441360166776393,0.255958179509584,0.0592974075638499,0.584891532122494
"Tchintabaraden","NER005011002",2001,0.262636436597111,0.144676210482204,0.0357912739406182,0.243161494727417,0.0844238214302233,0.230680648420904
"Tillia","NER005012001",2001,0.275807958820036,0.141448331082396,0.0382039921722116,0.255011213244035,0.143274717586131,0.145152933653485
"Tahoua I","NER005013001",2001,0.2812,0.157564819944598,0.0475803187373524,0.272996551724138,0.093394353923712,0.087836661759692
"Tahoua II","NER005013002",2001,0.2891,0.158115235457064,0.0492979830048571,0.291644827586207,0.122644409301871,-0.0207496419991161
"Abala","NER006001001",2001,0.249028571428571,0.13732070983636,0.0402332060737106,0.23781750145872,0.106902181706212,0.104872227965014
"Sanam","NER006001002",2001,0.2697,0.135389584549886,0.0427391878928325,0.250629194679557,0.103223082368492,0.184753302099258
"Inatès","NER006002002",2001,0.244022476446837,0.135957701933134,0.0372263019580883,0.216120495877514,0.046814520175716,0.596011247463278
"Ayerou","NER006002001",2001,0.267221739130435,0.147282049281047,0.0410174581335163,0.21243507589815,0.0319120913122167,1.71679952580579
"Tagazar","NER006003001",2001,0.3009,0.163645963412981,0.0507827123894341,0.290635390895119,0.0391794782088379,0.261989428500504
"Banibangou","NER006004001",2001,0.237572787610619,0.131456948569266,0.0380403027911368,0.207182052970777,0.0345021391846982,0.880836242563194
"Bankilaré","NER006005001",2001,0.3445,0.176647884796743,0.0567025040604472,0.281494549712458,0.0546999685460674,1.15183704784911
"Filingué","NER006006001",2001,0.283674030087094,0.142708161741083,0.0420542845390572,0.259241118441807,0.123132761765362,0.198427382728944
"Imanan","NER006006002",2001,0.287,0.155138504155125,0.0469375168232621,0.261696551724138,0.0339653024923821,0.744979329465335
"Tondikandia","NER006006004",2001,0.28225,0.157516116918558,0.0477803963587469,0.270875777866495,0.0328416026901109,0.34633578150345
"Kourfeye Centre","NER006006003",2001,0.2745,0.147688156098793,0.0437672008026757,0.268608184536461,0.0438328073684309,0.134415653873508
"Gothèye","NER006007002",2001,0.300296943972835,0.164319609720367,0.0472297681778695,0.301086307817068,0.0388439459280951,-0.020321412394472
"Dargol","NER006007001",2001,0.3196,0.163639664025867,0.0502209063197136,0.295781580269147,0.0338158696900529,0.704356266722294
"Karma","NER006008004",2001,0.2917,0.156728584212321,0.0472335520250067,0.277053146806283,0.0432538398810793,0.338625500856947
"Namaro","NER006008010",2001,0.3086,0.166075346260388,0.0510744961247163,0.290534482758621,0.0323541372477205,0.55836807215906
"Kirtachi","NER006008005",2001,0.4276,0.201591135734072,0.0680161306773447,0.421003448275862,0.0485828856018147,0.135779331392608
"Bitinkodji","NER006008001",2001,0.3218,0.171800138504155,0.0490751779442372,0.312441379310345,0.0400270044313067,0.233807671161509
"Youri","NER006008011",2001,0.317,0.16935540166205,0.0501902489413686,0.329227586206897,0.0378446816092879,-0.323099196160119
"Kollo","NER006008006",2001,0.3102,0.167354986149584,0.048512190507614,0.311462068965517,0.0331519382518159,-0.0380692361312568
"Kouré","NER006008007",2001,0.3071,0.169899168975069,0.0518845467721549,0.315189655172414,0.0349749639520654,-0.231298456332964
"N'Dounga","NER006008009",2001,0.3012,0.164006925207756,0.0493426987925316,0.315113793103448,0.0786906044679229,-0.17681644711625
"Liboré","NER006008008",2001,0.2885,0.158924653739612,0.0461304391728775,0.287055172413793,0.0429013784844038,0.0336778825587654
"Hamdallaye","NER006008003",2001,0.3071,0.15949773551408,0.0510224398391185,0.300756403386201,0.0373008718233512,0.170065639319128
"Diantchandou","NER006008002",2001,0.3268,0.174641551246537,0.0550139622866399,0.32308275862069,0.0375213659986406,0.099069990667318
"Simiri","NER006009003",2001,0.28048,0.152855302707224,0.045744059228434,0.261783465119467,0.0314998490534871,0.593543634091253
"Ouallam","NER006009002",2001,0.2673,0.140663851188211,0.0393855042141088,0.226259644931433,0.0253391371141833,1.61964296114863
"Dingazi","NER006009001",2001,0.245,0.138572306769328,0.0407508051099795,0.2503857733669,0.142647591858666,-0.0377557959214341
"Tondikiwindi","NER006009004",2001,0.226721532492726,0.134667041683877,0.0355282891326824,0.213923056978058,0.0636118910950622,0.201196274695586
"Ouro Guéladjo","NER006010001",2001,0.3813,0.192830747922438,0.0620290889130536,0.388,0.0390019779718194,-0.171786159277384
"Tamou","NER006010003",2001,0.5796,0.222722214570183,0.0859894689481113,0.52801026981071,0.0415884057498153,1.24048347752591
"Say","NER006010002",2001,0.3449,0.181138781163435,0.0544132346305084,0.35671724137931,0.0379132098065109,-0.311691925838496
"Gorouol","NER006011002",2001,0.306960714285714,0.163429946091746,0.0462672292805173,0.2525580165494,0.0431043027089912,1.262117568717
"Kokorou","NER006011003",2001,0.3565,0.171291408996698,0.0543816741179203,0.306034379737278,0.0495099973644119,1.01930161480875
"Téra","NER006011005",2001,0.3055,0.161602652418978,0.0497800226075036,0.27472677893694,0.0359885659438213,0.855083281481606
"Méhana","NER006011004",2001,0.342,0.173586565096953,0.0524569267044856,0.316006896551724,0.0770612554634043,0.337304437774437
"Diagourou","NER006011001",2001,0.3247,0.16110369308535,0.0507433389279471,0.287460686187212,0.0358007684171365,1.04018196980832
"Dessa","NER006012003",2001,0.3244,0.16406675900277,0.0500670966778037,0.278644827586207,0.0967234296708437,0.473051592251237
"Sinder","NER006012006",2001,0.3028,0.165734764542936,0.0487479214999922,0.294458620689655,0.0736844212903019,0.113204109692081
"Sakoïra","NER006012005",2001,0.253,0.143757063711911,0.037366920326508,0.244762068965517,0.0770510332451028,0.106915257168292
"Bibiyergou","NER006012002",2001,0.3162,0.155390304709141,0.04499889122296,0.303889655172414,0.0801187482287011,0.153651237690909
"Tillabéri","NER006012007",2001,0.2444,0.144109556786704,0.0394236899848966,0.232468965517241,0.0289498964154115,0.412127018057555
"Kourteye","NER006012004",2001,0.264413275299238,0.153690110459477,0.0441406628291044,0.254572863872891,0.0334097753505489,0.294536892963137
"Anzourou","NER006012001",2001,0.2454,0.139225696172594,0.03722407780623,0.226116484870893,0.0704775360747845,0.273612220334224
"Torodi","NER006013002",2001,0.365566666666667,0.18996529262094,0.0573079542738217,0.370743263256279,0.0417592811277179,-0.123962780244704
"Makalondi","NER006013001",2001,0.466640404040404,0.219023551017636,0.0763237824596261,0.468242357858097,0.0461030095832189,-0.0347472720799543
"Tarka","NER007001001",2001,0.274757393132446,0.142712839607998,0.0437359340149871,0.266985845352453,0.0968531521573991,0.0802405250307548
"Guidimouni","NER007002003",2001,0.2974,0.171711666666667,0.044698313111191,0.324413793103448,0.0565843600560761,-0.477407415700684
"Wamé","NER007002006",2001,0.3034,0.154586388888889,0.0521428588119707,0.283105172413793,0.082754864277433,0.245240298119143
