"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Sabon Guida","NER005007006",2021,415.975496881782,463.379917203687,99.9747026133318,-0.474164154358616
"Bangui","NER005007002",1981,457.048912199539,432.931289439299,95.077486085295,0.253662814965504
"Bangui","NER005007002",1982,274.655591250367,432.931289439299,95.077486085295,-1.66470217825219
"Bangui","NER005007002",1983,347.041602506386,432.931289439299,95.077486085295,-0.903365144255718
"Bangui","NER005007002",1984,224.729470663045,432.931289439299,95.077486085295,-2.18981198755586
"Bangui","NER005007002",1985,374.428128861193,432.931289439299,95.077486085295,-0.615320860772682
"Bangui","NER005007002",1986,354.800307388985,432.931289439299,95.077486085295,-0.821761126290424
"Bangui","NER005007002",1987,361.487877426595,432.931289439299,95.077486085295,-0.751423022992126
"Bangui","NER005007002",NA,129.6052092,432.931289439299,95.077486085295,-3.19030395868042
"Bangui","NER005007002",1988,475.399019962035,432.931289439299,95.077486085295,0.446664423632715
"Bangui","NER005007002",1989,455.339226618718,432.931289439299,95.077486085295,0.235680791552651
"Bangui","NER005007002",1990,341.443082868055,432.931289439299,95.077486085295,-0.962248901797521
"Bangui","NER005007002",1991,520.68306755013,432.931289439299,95.077486085295,0.922950129666954
"Bangui","NER005007002",1992,370.406243646006,432.931289439299,95.077486085295,-0.657621991995053
"Bangui","NER005007002",1993,320.194647217834,432.931289439299,95.077486085295,-1.18573436113285
"Bangui","NER005007002",1994,577.676615491645,432.931289439299,95.077486085295,1.52239328164917
"Bangui","NER005007002",1995,404.280431099815,432.931289439299,95.077486085295,-0.301342194868101
"Bangui","NER005007002",1996,378.711793450565,432.931289439299,95.077486085295,-0.570266402922068
"Bangui","NER005007002",1997,407.249774020055,432.931289439299,95.077486085295,-0.270111426759906
"Bangui","NER005007002",1998,500.071497323075,432.931289439299,95.077486085295,0.706163053401976
"Bangui","NER005007002",1999,584.062043033195,432.931289439299,95.077486085295,1.58955352961599
"Bangui","NER005007002",2000,425.596411741095,432.931289439299,95.077486085295,-0.0771463150763578
"Bangui","NER005007002",2001,590.798596939072,432.931289439299,95.077486085295,1.66040683236143
"Bangui","NER005007002",2002,467.236493313174,432.931289439299,95.077486085295,0.360813114506407
"Bangui","NER005007002",2003,484.873725872985,432.931289439299,95.077486085295,0.546316889227463
