"adm_03","rowcacode3","year","total_precip","median_precip","sd_precip"
"Tabalak","NER005001004",2020,419.103168534714,0.220300331711769,11.2049172428933
"Tabalak","NER005001004",2021,333.339187470864,0.219192735850811,9.53748027544451
"Akoubounou","NER005001002",1981,248.721945757488,0.334689691662789,8.03668865376063
"Akoubounou","NER005001002",1982,246.180253980872,0.241974927484989,7.13098848458046
"Akoubounou","NER005001002",1983,258.4294265352,0.297971919561569,7.01834891261648
"Akoubounou","NER005001002",1984,113.469497440239,0.25599904358387,3.28592228843366
"Akoubounou","NER005001002",1985,236.531133763653,0.234794393181801,6.05268035513553
"Akoubounou","NER005001002",1986,329.028877785177,0.290046392388367,8.88127986209223
"Akoubounou","NER005001002",1987,215.376986967198,0.2829694673419,5.93592940145205
"Akoubounou","NER005001002",NA,112.722086388633,0.8610431943165,55.2176289401338
"Akoubounou","NER005001002",1988,388.397858165445,0.242670376117181,12.7052479335784
"Akoubounou","NER005001002",1989,334.217911669072,0.210906926722776,10.0304746852936
"Akoubounou","NER005001002",1990,234.029622541403,0.20545325614512,6.40157399020594
"Akoubounou","NER005001002",1991,377.121096888537,0.26775597991701,9.69718880510344
"Akoubounou","NER005001002",1992,264.729723792769,0.246000293642282,8.96233203125525
"Akoubounou","NER005001002",1993,205.625758141925,0.232049956917763,6.56665060024127
"Akoubounou","NER005001002",1994,439.341525100687,0.288369272242893,11.6159401545972
"Akoubounou","NER005001002",1995,268.495695796472,0.239053048001676,7.25385097108891
"Akoubounou","NER005001002",1996,230.492392665991,0.237128679673507,5.3554405858308
"Akoubounou","NER005001002",1997,225.694359657995,0.241292459210513,5.77980955740477
"Akoubounou","NER005001002",1998,351.408472180503,0.269715317544785,8.79443430407276
"Akoubounou","NER005001002",1999,400.317394674189,0.242124642451873,10.7657701015191
"Akoubounou","NER005001002",2000,248.06172266215,0.336990791541922,6.53507235055721
"Akoubounou","NER005001002",2001,337.883633002102,0.230636730790138,9.41158293195568
"Akoubounou","NER005001002",2002,301.204277730845,0.309228699850409,6.87719643509189
"Akoubounou","NER005001002",2003,349.083015065668,0.305023125378938,9.76530670577927
"Akoubounou","NER005001002",2004,270.877706486096,0.240628197789192,7.42343102795419
"Akoubounou","NER005001002",2005,342.794379343316,0.230360137919585,9.74480897496472
"Akoubounou","NER005001002",2006,339.761075009901,0.320802065568644,8.80373624967712
"Akoubounou","NER005001002",2007,295.409503409172,0.23562328517437,9.1967579438985
"Akoubounou","NER005001002",2008,332.986455501014,0.255999572899031,7.70626590050587
"Akoubounou","NER005001002",2009,249.630815767125,0.428603492583211,5.97286777015802
"Akoubounou","NER005001002",2010,323.292278413701,0.296899973738285,8.03295058459768
"Akoubounou","NER005001002",2011,246.833095930602,0.264138367027045,6.30464254357782
"Akoubounou","NER005001002",2012,312.740728213164,0.302567657828331,7.22502740462019
"Akoubounou","NER005001002",2013,265.875458763299,0.373615486949529,6.40245682008362
"Akoubounou","NER005001002",2014,316.981115229129,0.215687349438667,9.76698378919306
