"","cluster","hhnum_percluster","hhid","year","int_year","int_month","passage","season","admin1","admin2","hhsize","pcexp","pcexp_food","pcexp_nonfood","latitude","longitude","zae"
"10627",293,9,293009,2018,2019,5,1,NA,5,511,8,124613.1328125,74850.6484375,49762.484375,15.6255019,5.4184621,3
"10628",293,10,293010,2018,2019,5,1,NA,5,511,3,271389.25,211299.34375,60089.90625,15.6255019,5.4184621,3
"10629",293,11,293011,2018,2019,5,1,NA,5,511,7,142576.375,102622.2890625,39954.08203125,15.6255019,5.4184621,3
"10630",293,12,293012,2018,2019,5,1,NA,5,511,8,201191.84375,111893.5546875,89298.2890625,15.6255019,5.4184621,3
"10631",294,1,294001,2018,2018,11,1,NA,5,511,4,481565.625,353340.3125,128225.3203125,15.9025724,5.7960595,3
"10632",294,2,294002,2018,2018,11,1,NA,5,511,4,374595.9375,240849.65625,133746.28125,15.9025724,5.7960595,3
"10633",294,3,294003,2018,2018,11,1,NA,5,511,14,215566.484375,116970.375,98596.109375,15.9025724,5.7960595,3
"10634",294,4,294004,2018,2018,11,1,NA,5,511,7,161213.328125,105447.5546875,55765.7734375,15.9025724,5.7960595,3
"10635",294,5,294005,2018,2018,11,1,NA,5,511,6,329849.4375,187754.65625,142094.78125,15.9025724,5.7960595,3
"10636",294,7,294007,2018,2018,11,1,NA,5,511,7,318181.625,186664.359375,131517.265625,15.9025724,5.7960595,3
"10637",294,8,294008,2018,2018,11,1,NA,5,511,6,615817.1875,341666.96875,274150.21875,15.9025724,5.7960595,3
"10638",294,9,294009,2018,2018,11,1,NA,5,511,2,1121684.75,514753.25,606931.5,15.9025724,5.7960595,3
"10639",294,10,294010,2018,2018,11,1,NA,5,511,5,392586.4375,210729.96875,181856.46875,15.9025724,5.7960595,3
"10640",294,11,294011,2018,2018,11,1,NA,5,511,10,223235.53125,171170.703125,52064.82421875,15.9025724,5.7960595,3
"10641",294,12,294012,2018,2018,11,1,NA,5,511,9,247698.453125,176034.8125,71663.640625,15.9025724,5.7960595,3
"10642",294,15,294015,2018,2018,11,1,NA,5,511,2,801464.5625,478952.0625,322512.5,15.9025724,5.7960595,3
"10643",295,1,295001,2018,2018,11,1,NA,5,590,6,245580.875,135217.25,110363.625,14.8440948,5.3596285,3
"10644",295,2,295002,2018,2018,11,1,NA,5,590,5,172220.5,90738.625,81481.875,14.8440948,5.3596285,3
"10645",295,3,295003,2018,2018,11,1,NA,5,590,6,336136.1875,163831.28125,172304.90625,14.8440948,5.3596285,3
"10646",295,4,295004,2018,2018,11,1,NA,5,590,13,155479.125,92361.53125,63117.59375,14.8440948,5.3596285,3
"10647",295,5,295005,2018,2018,11,1,NA,5,590,6,151897.5625,67346.0234375,84551.5390625,14.8440948,5.3596285,3
"10648",295,6,295006,2018,2018,11,1,NA,5,590,6,309672.15625,260968.09375,48704.0625,14.8440948,5.3596285,3
"10649",295,7,295007,2018,2018,11,1,NA,5,590,3,204841.296875,138643.53125,66197.7734375,14.8440948,5.3596285,3
"10650",295,8,295008,2018,2018,11,1,NA,5,590,6,229871.46875,188964.921875,40906.55078125,14.8440948,5.3596285,3
"10651",295,9,295009,2018,2018,11,1,NA,5,590,4,232980.375,161267.1875,71713.1875,14.8440948,5.3596285,3
"10652",295,10,295010,2018,2018,11,1,NA,5,590,3,604758.4375,470834.875,133923.5625,14.8440948,5.3596285,3
"10653",295,12,295012,2018,2018,11,1,NA,5,590,10,188438.078125,82905.2109375,105532.8671875,14.8440948,5.3596285,3
"10654",295,13,295013,2018,2018,11,1,NA,5,590,5,268744.6875,156208.78125,112535.90625,14.8440948,5.3596285,3
"10655",296,1,296001,2018,2019,4,1,NA,5,590,7,203770.859375,109993.2265625,93777.6328125,14.8882174,5.266218,3
"10656",296,2,296002,2018,2019,4,1,NA,5,590,2,720454.6875,379627.3125,340827.375,14.8882174,5.266218,3
"10657",296,3,296003,2018,2019,4,1,NA,5,590,7,259746.03125,173748.234375,85997.7890625,14.8882174,5.266218,3
"10658",296,4,296004,2018,2019,4,1,NA,5,590,5,248971.875,122680.515625,126291.359375,14.8882174,5.266218,3
"10659",296,5,296005,2018,2019,4,1,NA,5,590,4,518125.09375,287319.34375,230805.75,14.8882174,5.266218,3
"10660",296,6,296006,2018,2019,4,1,NA,5,590,8,227546.859375,137695.390625,89851.46875,14.8882174,5.266218,3
"10661",296,7,296007,2018,2019,4,1,NA,5,590,11,582269.0625,343223.5,239045.5625,14.8882174,5.266218,3
"10662",296,8,296008,2018,2019,4,1,NA,5,590,4,514743.21875,332664.9375,182078.296875,14.8882174,5.266218,3
"10663",296,9,296009,2018,2019,4,1,NA,5,590,4,293493.90625,152043.578125,141450.328125,14.8882174,5.266218,3
"10664",296,10,296010,2018,2019,4,1,NA,5,590,7,169180.125,126225.8671875,42954.2578125,14.8882174,5.266218,3
"10665",296,11,296011,2018,2019,4,1,NA,5,590,3,452801.1875,310870.75,141930.4375,14.8882174,5.266218,3
"10666",296,12,296012,2018,2019,4,1,NA,5,590,5,434018.59375,264574.875,169443.734375,14.8882174,5.266218,3
"10667",297,1,297001,2018,2018,11,1,NA,5,590,3,362370.0625,173000.8125,189369.25,14.8845814,5.2474602,3
"10668",297,2,297002,2018,2018,11,1,NA,5,590,3,164103.484375,104747.9296875,59355.5546875,14.8845814,5.2474602,3
"10669",297,4,297004,2018,2018,11,1,NA,5,590,16,226264.765625,106503.5546875,119761.2109375,14.8845814,5.2474602,3
"10670",297,5,297005,2018,2018,11,1,NA,5,590,5,390961.6875,227225.390625,163736.296875,14.8845814,5.2474602,3
"10671",297,6,297006,2018,2018,11,1,NA,5,590,7,674935.9375,307711.375,367224.5625,14.8845814,5.2474602,3
"10672",297,7,297007,2018,2018,11,1,NA,5,590,6,1028403.0625,389067.15625,639335.9375,14.8845814,5.2474602,3
"10673",297,8,297008,2018,2018,11,1,NA,5,590,4,434885.90625,288656.40625,146229.5,14.8845814,5.2474602,3
"10674",297,9,297009,2018,2018,11,1,NA,5,590,13,350369.34375,86739.2734375,263630.0625,14.8845814,5.2474602,3
"10675",297,11,297011,2018,2018,11,1,NA,5,590,10,185929.3125,119514.78125,66414.53125,14.8845814,5.2474602,3
"10676",297,12,297012,2018,2018,11,1,NA,5,590,11,336716.9375,179870.4375,156846.5,14.8845814,5.2474602,3
"10677",297,13,297013,2018,2018,11,1,NA,5,590,6,1353740.5,290709.21875,1063031.25,14.8845814,5.2474602,3
"10678",297,16,297016,2018,2018,11,1,NA,5,590,4,707771.375,312301.75,395469.625,14.8845814,5.2474602,3
"10679",298,1,298001,2018,2019,4,1,NA,5,590,5,165534.984375,103862.8828125,61672.1015625,14.9507121,5.0838841,3
"10680",298,2,298002,2018,2019,4,1,NA,5,590,2,400215.375,245847.9375,154367.4375,14.9507121,5.0838841,3
"10681",298,3,298003,2018,2019,4,1,NA,5,590,7,192137.234375,137890.3125,54246.92578125,14.9507121,5.0838841,3
"10682",298,4,298004,2018,2019,4,1,NA,5,590,5,160160.578125,78917.3828125,81243.1953125,14.9507121,5.0838841,3
"10683",298,5,298005,2018,2019,4,1,NA,5,590,11,164361.203125,90452.96875,73908.234375,14.9507121,5.0838841,3
"10684",298,6,298006,2018,2019,4,1,NA,5,590,4,239437.09375,177199.765625,62237.328125,14.9507121,5.0838841,3
"10685",298,7,298007,2018,2019,4,1,NA,5,590,5,566365.25,315525.96875,250839.28125,14.9507121,5.0838841,3
"10686",298,8,298008,2018,2019,4,1,NA,5,590,6,148732.625,69851.6640625,78880.9609375,14.9507121,5.0838841,3
"10687",298,9,298009,2018,2019,4,1,NA,5,590,8,354888.34375,117384.2265625,237504.125,14.9507121,5.0838841,3
"10688",298,10,298010,2018,2019,4,1,NA,5,590,6,183708.0625,98180.109375,85527.953125,14.9507121,5.0838841,3
"10689",298,11,298011,2018,2019,4,1,NA,5,590,6,163415.984375,104754.5078125,58661.47265625,14.9507121,5.0838841,3
"10690",298,12,298012,2018,2019,4,1,NA,5,590,8,168552.34375,105465.671875,63086.671875,14.9507121,5.0838841,3
"10691",299,1,299001,2018,2018,11,1,NA,6,61,5,166039.984375,114791.5390625,51248.44140625,14.7589321,3.6751536,2
"10692",299,2,299002,2018,2018,11,1,NA,6,61,5,126834.1796875,77712.3359375,49121.84375,14.7589321,3.6751536,2
"10693",299,3,299003,2018,2018,11,1,NA,6,61,6,150013.859375,106747.3125,43266.54296875,14.7589321,3.6751536,2
"10694",299,4,299004,2018,2018,11,1,NA,6,61,6,202135.75,144488.765625,57646.984375,14.7589321,3.6751536,2
"10695",299,5,299005,2018,2018,11,1,NA,6,61,5,124686.5078125,79837.4765625,44849.03515625,14.7589321,3.6751536,2
"10696",299,6,299006,2018,2018,11,1,NA,6,61,7,93642.578125,66800.984375,26841.595703125,14.7589321,3.6751536,2
"10697",299,7,299007,2018,2018,11,1,NA,6,61,6,148908.734375,117277.1796875,31631.5546875,14.7589321,3.6751536,2
"10698",299,8,299008,2018,2018,11,1,NA,6,61,4,199438.28125,152794.71875,46643.5625,14.7589321,3.6751536,2
"10699",299,9,299009,2018,2018,11,1,NA,6,61,5,192559.390625,115852.5859375,76706.8046875,14.7589321,3.6751536,2
"10700",299,10,299010,2018,2018,11,1,NA,6,61,4,165004.78125,110546.0234375,54458.75390625,14.7589321,3.6751536,2
"10701",299,11,299011,2018,2018,11,1,NA,6,61,6,225739.671875,153298.28125,72441.3828125,14.7589321,3.6751536,2
"10702",299,12,299012,2018,2018,11,1,NA,6,61,2,470072.125,295897.03125,174175.09375,14.7589321,3.6751536,2
"10703",301,1,301001,2018,2018,11,1,NA,6,61,4,148222.84375,121881.5625,26341.28125,14.4488237192854,3.94491037353873,2
"10704",301,3,301003,2018,2018,11,1,NA,6,61,5,347831.125,278619.90625,69211.21875,14.4488237192854,3.94491037353873,2
"10705",301,4,301004,2018,2018,11,1,NA,6,61,9,250838.671875,150564.078125,100274.59375,14.4488237192854,3.94491037353873,2
"10706",301,5,301005,2018,2018,11,1,NA,6,61,6,575256.3125,429523.71875,145732.59375,14.4488237192854,3.94491037353873,2
"10707",301,6,301006,2018,2018,11,1,NA,6,61,4,246166.6875,196156.921875,50009.76953125,14.4488237192854,3.94491037353873,2
"10708",301,7,301007,2018,2018,11,1,NA,6,61,4,603054.1875,281272.40625,321781.78125,14.4488237192854,3.94491037353873,2
"10709",301,8,301008,2018,2018,11,1,NA,6,61,5,195735.703125,120430.8828125,75304.8203125,14.4488237192854,3.94491037353873,2
"10710",301,9,301009,2018,2018,11,1,NA,6,61,7,174397.34375,132160.359375,42236.98046875,14.4488237192854,3.94491037353873,2
"10711",301,10,301010,2018,2018,11,1,NA,6,61,7,175010.21875,137141.71875,37868.50390625,14.4488237192854,3.94491037353873,2
"10712",301,11,301011,2018,2018,11,1,NA,6,61,3,479565.75,363225.75,116340.0078125,14.4488237192854,3.94491037353873,2
"10713",301,12,301012,2018,2018,11,1,NA,6,61,4,319965.09375,221062.84375,98902.25,14.4488237192854,3.94491037353873,2
"10714",301,14,301014,2018,2018,11,1,NA,6,61,8,189329.375,122201.9296875,67127.4453125,14.4488237192854,3.94491037353873,2
"10715",303,1,303001,2018,2018,10,1,NA,6,62,6,165846.25,100543.5390625,65302.71484375,14.7516389,0.8832313,2
"10716",303,2,303002,2018,2018,10,1,NA,6,62,5,148427.46875,102006.8515625,46420.6171875,14.7516389,0.8832313,2
"10717",303,3,303003,2018,2018,10,1,NA,6,62,5,237899.953125,173797.6875,64102.2734375,14.7516389,0.8832313,2
"10718",303,4,303004,2018,2018,10,1,NA,6,62,9,99359.8046875,57739.35546875,41620.44921875,14.7516389,0.8832313,2
"10719",303,5,303005,2018,2018,10,1,NA,6,62,10,195800.96875,153057.015625,42743.95703125,14.7516389,0.8832313,2
"10720",303,6,303006,2018,2018,10,1,NA,6,62,6,302789.25,242103.25,60686.00390625,14.7516389,0.8832313,2
"10721",303,7,303007,2018,2018,10,1,NA,6,62,4,393820.4375,222720.65625,171099.78125,14.7516389,0.8832313,2
"10722",303,8,303008,2018,2018,10,1,NA,6,62,7,527234.5,454555.4375,72679.046875,14.7516389,0.8832313,2
"10723",303,9,303009,2018,2018,10,1,NA,6,62,5,165395.3125,115745.390625,49649.92578125,14.7516389,0.8832313,2
"10724",303,10,303010,2018,2018,10,1,NA,6,62,5,174958.375,101565.546875,73392.828125,14.7516389,0.8832313,2
"10725",303,11,303011,2018,2018,10,1,NA,6,62,7,276336.34375,220658.578125,55677.76953125,14.7516389,0.8832313,2
"10726",303,12,303012,2018,2018,10,1,NA,6,62,6,318415.3125,268067,50348.31640625,14.7516389,0.8832313,2
"10727",304,1,304001,2018,2019,6,1,NA,6,63,9,104785.2890625,60160.12890625,44625.16015625,13.6188351362944,3.07447236031294,2
"10728",304,2,304002,2018,2019,6,1,NA,6,63,5,121734.6328125,70354.3828125,51380.25,13.6188351362944,3.07447236031294,2
"10729",304,3,304003,2018,2019,6,1,NA,6,63,5,111269.9140625,58638.54296875,52631.37109375,13.6188351362944,3.07447236031294,2
"10730",304,4,304004,2018,2019,6,1,NA,6,63,3,208174.75,95738.7421875,112436.0078125,13.6188351362944,3.07447236031294,2
"10731",304,5,304005,2018,2019,6,1,NA,6,63,7,132298.25,84093.6171875,48204.63671875,13.6188351362944,3.07447236031294,2
"10732",304,6,304006,2018,2019,6,1,NA,6,63,3,228033.203125,109197.375,118835.828125,13.6188351362944,3.07447236031294,2
"10733",304,7,304007,2018,2019,6,1,NA,6,63,7,145067.546875,88905.796875,56161.75,13.6188351362944,3.07447236031294,2
"10734",304,8,304008,2018,2019,6,1,NA,6,63,5,163075.609375,89496.109375,73579.5,13.6188351362944,3.07447236031294,2
"10735",304,9,304009,2018,2019,6,1,NA,6,63,6,128288.2734375,83807.34375,44480.92578125,13.6188351362944,3.07447236031294,2
"10736",304,11,304011,2018,2019,6,1,NA,6,63,3,241793.75,140413.65625,101380.0859375,13.6188351362944,3.07447236031294,2
"10737",304,14,304014,2018,2019,6,1,NA,6,63,5,211197.84375,91278,119919.84375,13.6188351362944,3.07447236031294,2
"10738",304,15,304015,2018,2019,6,1,NA,6,63,4,160326.125,84801.3046875,75524.8203125,13.6188351362944,3.07447236031294,2
"10739",305,1,305001,2018,2018,11,1,NA,6,63,4,154473.1875,104145.9765625,50327.20703125,13.6211486,2.8578657,2
"10740",305,2,305002,2018,2018,11,1,NA,6,63,4,213527.328125,138104.265625,75423.0625,13.6211486,2.8578657,2
"10741",305,3,305003,2018,2018,11,1,NA,6,63,7,84955.359375,61973.27734375,22982.080078125,13.6211486,2.8578657,2
"10742",305,4,305004,2018,2018,11,1,NA,6,63,8,77882.5,26263.689453125,51618.8125,13.6211486,2.8578657,2
"10743",305,5,305005,2018,2018,11,1,NA,6,63,4,317501.84375,268932.96875,48568.88671875,13.6211486,2.8578657,2
"10744",305,6,305006,2018,2018,11,1,NA,6,63,6,204435.3125,175132.875,29302.439453125,13.6211486,2.8578657,2
"10745",305,7,305007,2018,2018,11,1,NA,6,63,7,101055.25,72038.1640625,29017.083984375,13.6211486,2.8578657,2
"10746",305,8,305008,2018,2018,11,1,NA,6,63,5,135142.546875,109191.4921875,25951.0546875,13.6211486,2.8578657,2
"10747",305,9,305009,2018,2018,11,1,NA,6,63,3,201583.8125,116003.1875,85580.625,13.6211486,2.8578657,2
"10748",305,10,305010,2018,2018,11,1,NA,6,63,2,250436.546875,173438.453125,76998.0859375,13.6211486,2.8578657,2
"10749",305,11,305011,2018,2018,11,1,NA,6,63,4,214466.421875,140660.6875,73805.734375,13.6211486,2.8578657,2
"10750",305,12,305012,2018,2018,11,1,NA,6,63,5,274789.65625,180549.0625,94240.6015625,13.6211486,2.8578657,2
"10751",306,1,306001,2018,2019,6,1,NA,6,65,8,113525.40625,60239.03125,53286.375,14.5814957599232,0.760248652768589,2
"10752",306,2,306002,2018,2019,6,1,NA,6,65,4,195119.484375,120955.4609375,74164.0234375,14.5814957599232,0.760248652768589,2
"10753",306,3,306003,2018,2019,6,1,NA,6,65,4,255419.9375,187508.25,67911.6875,14.5814957599232,0.760248652768589,2
"10754",306,5,306005,2018,2019,6,1,NA,6,65,4,160225.140625,101741.7421875,58483.3984375,14.5814957599232,0.760248652768589,2
"10755",306,6,306006,2018,2019,6,1,NA,6,65,8,130572.84375,56006.78125,74566.0625,14.5814957599232,0.760248652768589,2
"10756",306,7,306007,2018,2019,6,1,NA,6,65,8,158655.328125,102027.3984375,56627.93359375,14.5814957599232,0.760248652768589,2
"10757",306,8,306008,2018,2019,6,1,NA,6,65,6,136565.4375,87925.125,48640.31640625,14.5814957599232,0.760248652768589,2
"10758",306,9,306009,2018,2019,6,1,NA,6,65,5,179892.75,127619.5625,52273.1875,14.5814957599232,0.760248652768589,2
"10759",306,10,306010,2018,2019,6,1,NA,6,65,9,80355,49229.859375,31125.142578125,14.5814957599232,0.760248652768589,2
"10760",306,12,306012,2018,2019,6,1,NA,6,65,8,83363.625,64792.13671875,18571.48828125,14.5814957599232,0.760248652768589,2
"10761",306,14,306014,2018,2019,6,1,NA,6,65,5,217322.28125,154584.15625,62738.12890625,14.5814957599232,0.760248652768589,2
"10762",306,16,306016,2018,2019,6,1,NA,6,65,6,171232.875,112951.3046875,58281.57421875,14.5814957599232,0.760248652768589,2
"10763",307,1,307001,2018,2018,11,1,NA,6,65,10,148133.34375,94149.3671875,53983.98046875,14.5790223,0.727178,2
"10764",307,2,307002,2018,2018,11,1,NA,6,65,6,500099.90625,436233.46875,63866.44140625,14.5790223,0.727178,2
"10765",307,3,307003,2018,2018,11,1,NA,6,65,7,215462.578125,157137.046875,58325.53515625,14.5790223,0.727178,2
"10766",307,4,307004,2018,2018,11,1,NA,6,65,5,447850.75,272341.125,175509.640625,14.5790223,0.727178,2
"10767",307,5,307005,2018,2018,11,1,NA,6,65,4,271011.75,184576.96875,86434.7890625,14.5790223,0.727178,2
"10768",307,6,307006,2018,2018,11,1,NA,6,65,7,344903.28125,227054.53125,117848.75,14.5790223,0.727178,2
"10769",307,8,307008,2018,2018,11,1,NA,6,65,5,454364.75,318692.3125,135672.421875,14.5790223,0.727178,2
"10770",307,9,307009,2018,2018,11,1,NA,6,65,6,533217.6875,240401,292816.6875,14.5790223,0.727178,2
"10771",307,10,307010,2018,2018,11,1,NA,6,65,8,123979.2109375,76302.6796875,47676.53515625,14.5790223,0.727178,2
"10772",307,11,307011,2018,2018,11,1,NA,6,65,4,526331.0625,278137.96875,248193.09375,14.5790223,0.727178,2
"10773",307,12,307012,2018,2018,11,1,NA,6,65,5,198935.625,95748.5,103187.125,14.5790223,0.727178,2
"10774",307,15,307015,2018,2018,11,1,NA,6,65,9,397511.4375,250711.1875,146800.25,14.5790223,0.727178,2
"10775",308,1,308001,2018,2019,6,1,NA,6,66,2,349690.40625,239113.609375,110576.8046875,14.6515323361382,3.27647781930864,2
"10776",308,2,308002,2018,2019,6,1,NA,6,66,8,99418.6015625,56984.09765625,42434.50390625,14.6515323361382,3.27647781930864,2
"10777",308,3,308003,2018,2019,6,1,NA,6,66,3,220691.140625,122420.5234375,98270.6171875,14.6515323361382,3.27647781930864,2
"10778",308,4,308004,2018,2019,6,1,NA,6,66,4,165222.625,101096.203125,64126.421875,14.6515323361382,3.27647781930864,2
"10779",308,5,308005,2018,2019,6,1,NA,6,66,4,402324.46875,237808.828125,164515.640625,14.6515323361382,3.27647781930864,2
"10780",308,6,308006,2018,2019,6,1,NA,6,66,4,241877.984375,168699.078125,73178.90625,14.6515323361382,3.27647781930864,2
"10781",308,7,308007,2018,2019,6,1,NA,6,66,5,202895.3125,149874.28125,53021.0390625,14.6515323361382,3.27647781930864,2
"10782",308,8,308008,2018,2019,6,1,NA,6,66,3,365489.15625,215194.375,150294.78125,14.6515323361382,3.27647781930864,2
"10783",308,9,308009,2018,2019,6,1,NA,6,66,7,84183.3671875,38102.3046875,46081.0625,14.6515323361382,3.27647781930864,2
"10784",308,10,308010,2018,2019,6,1,NA,6,66,3,193853.546875,92472.671875,101380.875,14.6515323361382,3.27647781930864,2
"10785",308,11,308011,2018,2019,6,1,NA,6,66,1,613417.375,355990.59375,257426.796875,14.6515323361382,3.27647781930864,2
"10786",308,12,308012,2018,2019,6,1,NA,6,66,5,167639.171875,80611.5078125,87027.6640625,14.6515323361382,3.27647781930864,2
"10787",309,1,309001,2018,2018,11,1,NA,6,66,6,454000.46875,350795.0625,103205.3984375,14.3332143,3.3180552,2
"10788",309,2,309002,2018,2018,11,1,NA,6,66,12,417753.84375,277421.875,140331.953125,14.3332143,3.3180552,2
"10789",309,3,309003,2018,2018,11,1,NA,6,66,6,329083.125,150645.25,178437.875,14.3332143,3.3180552,2
"10790",309,4,309004,2018,2018,11,1,NA,6,66,4,337871.15625,214031.046875,123840.1171875,14.3332143,3.3180552,2
"10791",309,5,309005,2018,2018,11,1,NA,6,66,2,490699.8125,316668,174031.8125,14.3332143,3.3180552,2
"10792",309,6,309006,2018,2018,11,1,NA,6,66,7,193355.03125,113424.0546875,79930.9765625,14.3332143,3.3180552,2
"10793",309,7,309007,2018,2018,11,1,NA,6,66,15,217646.21875,97411.7578125,120234.4609375,14.3332143,3.3180552,2
"10794",309,8,309008,2018,2018,11,1,NA,6,66,5,286762.71875,138717.359375,148045.359375,14.3332143,3.3180552,2
"10795",309,9,309009,2018,2018,11,1,NA,6,66,13,388485.46875,246632.078125,141853.390625,14.3332143,3.3180552,2
"10796",309,10,309010,2018,2018,11,1,NA,6,66,2,520046.46875,326694.6875,193351.796875,14.3332143,3.3180552,2
"10797",309,11,309011,2018,2018,11,1,NA,6,66,8,150352.75,88259.6015625,62093.1484375,14.3332143,3.3180552,2
"10798",309,12,309012,2018,2018,11,1,NA,6,66,9,146934.34375,80454.53125,66479.8125,14.3332143,3.3180552,2
"10799",310,1,310001,2018,2019,6,1,NA,6,66,5,126726.875,69341.234375,57385.640625,14.3253415636718,2.8240059223026,2
"10800",310,3,310003,2018,2019,6,1,NA,6,66,2,239103.453125,124185.5859375,114917.8671875,14.3253415636718,2.8240059223026,2
"10801",310,4,310004,2018,2019,6,1,NA,6,66,6,205038.625,104425.2421875,100613.3828125,14.3253415636718,2.8240059223026,2
"10802",310,5,310005,2018,2019,6,1,NA,6,66,6,382588.8125,243449.9375,139138.875,14.3253415636718,2.8240059223026,2
"10803",310,6,310006,2018,2019,6,1,NA,6,66,3,334008.5625,169498.359375,164510.203125,14.3253415636718,2.8240059223026,2
"10804",310,7,310007,2018,2019,6,1,NA,6,66,6,179231.203125,103777.796875,75453.40625,14.3253415636718,2.8240059223026,2
"10805",310,8,310008,2018,2019,6,1,NA,6,66,4,243033.671875,139086.53125,103947.1328125,14.3253415636718,2.8240059223026,2
"10806",310,9,310009,2018,2019,6,1,NA,6,66,3,226145.28125,123910.4375,102234.84375,14.3253415636718,2.8240059223026,2
"10807",310,10,310010,2018,2019,6,1,NA,6,66,1,329842.21875,244933.5,84908.7109375,14.3253415636718,2.8240059223026,2
"10808",310,11,310011,2018,2019,6,1,NA,6,66,4,1092420.25,767993.3125,324426.9375,14.3253415636718,2.8240059223026,2
"10809",310,12,310012,2018,2019,6,1,NA,6,66,5,775288.875,140876.4375,634412.4375,14.3253415636718,2.8240059223026,2
"10810",310,13,310013,2018,2019,6,1,NA,6,66,2,667409.1875,379724.28125,287684.90625,14.3253415636718,2.8240059223026,2
"10811",311,1,311001,2018,2018,11,1,NA,6,66,4,260030.734375,165574.8125,94455.921875,13.9475691877306,3.19444899447262,2
"10812",311,2,311002,2018,2018,11,1,NA,6,66,6,199589.078125,147890.265625,51698.81640625,13.9475691877306,3.19444899447262,2
"10813",311,3,311003,2018,2018,11,1,NA,6,66,6,150516.296875,90970.4296875,59545.86328125,13.9475691877306,3.19444899447262,2
"10814",311,4,311004,2018,2018,11,1,NA,6,66,6,185133.125,128028.1640625,57104.9609375,13.9475691877306,3.19444899447262,2
"10815",311,5,311005,2018,2018,11,1,NA,6,66,5,164077.0625,107563.7109375,56513.3515625,13.9475691877306,3.19444899447262,2
"10816",311,6,311006,2018,2018,11,1,NA,6,66,5,252279.53125,180252.84375,72026.6875,13.9475691877306,3.19444899447262,2
"10817",311,7,311007,2018,2018,11,1,NA,6,66,3,395466.8125,328275.84375,67190.96875,13.9475691877306,3.19444899447262,2
"10818",311,8,311008,2018,2018,11,1,NA,6,66,12,106279.7265625,77298.4140625,28981.310546875,13.9475691877306,3.19444899447262,2
"10819",311,9,311009,2018,2018,11,1,NA,6,66,4,503936.59375,473677.75,30258.84375,13.9475691877306,3.19444899447262,2
"10820",311,10,311010,2018,2018,11,1,NA,6,66,12,91392.8125,50108.08203125,41284.73046875,13.9475691877306,3.19444899447262,2
"10821",311,11,311011,2018,2018,11,1,NA,6,66,19,84295.015625,57296.55078125,26998.466796875,13.9475691877306,3.19444899447262,2
"10822",311,12,311012,2018,2018,11,1,NA,6,66,6,215944.71875,129940.2421875,86004.4765625,13.9475691877306,3.19444899447262,2
"10823",312,1,312001,2018,2019,6,1,NA,6,66,6,319642.59375,243506.734375,76135.859375,13.9960009977221,3.26630604453385,2
"10824",312,2,312002,2018,2019,6,1,NA,6,66,5,160956.40625,90461.9765625,70494.4296875,13.9960009977221,3.26630604453385,2
"10825",312,3,312003,2018,2019,6,1,NA,6,66,3,330793.53125,218496.890625,112296.640625,13.9960009977221,3.26630604453385,2
"10826",312,4,312004,2018,2019,6,1,NA,6,66,7,284644.34375,134092.796875,150551.546875,13.9960009977221,3.26630604453385,2
"10827",312,5,312005,2018,2019,6,1,NA,6,66,6,185926.09375,112249.6640625,73676.4296875,13.9960009977221,3.26630604453385,2
"10828",312,6,312006,2018,2019,6,1,NA,6,66,1,358639.21875,258627.796875,100011.4296875,13.9960009977221,3.26630604453385,2
"10829",312,7,312007,2018,2019,6,1,NA,6,66,5,148024.015625,82316.6328125,65707.3828125,13.9960009977221,3.26630604453385,2
"10830",312,8,312008,2018,2019,6,1,NA,6,66,5,148599.375,67587.140625,81012.234375,13.9960009977221,3.26630604453385,2
"10831",312,9,312009,2018,2019,6,1,NA,6,66,4,131024,58261.98828125,72762.015625,13.9960009977221,3.26630604453385,2
"10832",312,10,312010,2018,2019,6,1,NA,6,66,2,206909.40625,91555.7578125,115353.6484375,13.9960009977221,3.26630604453385,2
"10833",312,11,312011,2018,2019,6,1,NA,6,66,6,246351.546875,190699.328125,55652.22265625,13.9960009977221,3.26630604453385,2
"10834",312,12,312012,2018,2019,6,1,NA,6,66,4,117835.78125,41690.79296875,76144.984375,13.9960009977221,3.26630604453385,2
"10835",313,1,313001,2018,2018,11,1,NA,6,66,10,127474.453125,83427.5625,44046.890625,14.2500396771356,3.60400001518428,2
"10836",313,2,313002,2018,2018,11,1,NA,6,66,7,192022.46875,136088.921875,55933.546875,14.2500396771356,3.60400001518428,2
"10837",313,3,313003,2018,2018,11,1,NA,6,66,10,130596.4453125,90414.5625,40181.8828125,14.2500396771356,3.60400001518428,2
"10838",313,4,313004,2018,2018,11,1,NA,6,66,3,207761.265625,136750.796875,71010.46875,14.2500396771356,3.60400001518428,2
"10839",313,5,313005,2018,2018,11,1,NA,6,66,6,151053.765625,105042.578125,46011.18359375,14.2500396771356,3.60400001518428,2
"10840",313,6,313006,2018,2018,11,1,NA,6,66,8,177241.15625,106506.453125,70734.703125,14.2500396771356,3.60400001518428,2
"10841",313,7,313007,2018,2018,11,1,NA,6,66,7,125495.5390625,82983.140625,42512.3984375,14.2500396771356,3.60400001518428,2
"10842",313,8,313008,2018,2018,11,1,NA,6,66,3,327092.09375,224427.71875,102664.3828125,14.2500396771356,3.60400001518428,2
"10843",313,9,313009,2018,2018,11,1,NA,6,66,1,720162.375,498162.84375,221999.546875,14.2500396771356,3.60400001518428,2
