"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Tillabéri","NE06","Bankilaré","NE0605",2000,0.335722580645161,0.176447550534184,0.0458080218540793,0.281795195174013,0.0547293217158616,0.985347228513506
"Tillabéri","NE06","Filingué","NE0606",2000,0.306632817204301,0.161108767946176,0.0398589602970352,0.269202049623446,0.119777215047711,0.312503238332471
"Tillabéri","NE06","Gothèye","NE0607",2000,0.346742741935484,0.171174525790849,0.0465977405232227,0.29677210632967,0.0376499040357087,1.32724470050228
"Tillabéri","NE06","Kollo","NE0608",2000,0.314524312814557,0.170307338231357,0.0456285752643882,0.308263111844788,0.0613464436805562,0.102062981879967
"Tillabéri","NE06","Ouallam","NE0609",2000,0.26628272479564,0.150800692719726,0.0364787523655317,0.241293356359588,0.143935880925944,0.173614586406767
"Tillabéri","NE06","Say","NE0610",2000,0.5024,0.204651807331663,0.0790367223284966,0.461539854868698,0.0403614655649273,1.01235533842478
"Tillabéri","NE06","Téra","NE0611",2000,0.322420979020979,0.17009051515397,0.0436652465986462,0.269247790585431,0.0338958689098354,1.56872179842892
"Tillabéri","NE06","Tillabéri","NE0612",2000,0.2787,0.154863408785992,0.0394527774766536,0.234733065177059,0.0519144039815274,0.846912060063049
"Tillabéri","NE06","Torodi","NE0613",2000,0.4496,0.198839770915634,0.0695981256314802,0.387322508496717,0.0437378629688388,1.42388052995759
"Zinder","NE07","Belbedji","NE0701",2000,0.336997408207343,0.158720135388341,0.0400064484396042,0.266985845352453,0.0968531521573991,0.72286302815537
"Zinder","NE07","Damagaram Takaya","NE0702",2000,0.312504110996917,0.170489446676861,0.0401701775465659,0.292161090009666,0.0491262016245894,0.414097168405308
"Zinder","NE07","Dungass","NE0703",2000,0.3746,0.191655069434377,0.058849106979198,0.342014675448971,0.0356319634849434,0.914497023572607
"Zinder","NE07","Gouré","NE0704",2000,0.315924593212459,0.170924356777968,0.0410572438510433,0.317484197746072,0.055625156688351,-0.0280377553334462
"Zinder","NE07","Kantché","NE0705",2000,0.362784628378378,0.192299161527331,0.0541627088576753,0.328821414248232,0.0430973907127436,0.788057317820482
"Zinder","NE07","Magaria","NE0706",2000,0.380066666666667,0.195627809526723,0.0606899882166368,0.347248067651263,0.0350037908370733,0.937572709429107
"Zinder","NE07","Mirriah","NE0707",2000,0.346400878378378,0.181944353738404,0.0512184027657441,0.309012090869601,0.0348154801132802,1.07391273614853
"Zinder","NE07","Takeita","NE0708",2000,0.333713868613139,0.178628393852739,0.0470673062902864,0.279014993812186,0.0383712155061889,1.42551842779468
"Zinder","NE07","Tanout","NE0709",2000,0.267946850861557,0.150786127457274,0.0282749510898617,0.236215454305854,0.0751330573787846,0.422336021755761
"Zinder","NE07","Tesker","NE0710",2000,0.17075525791675,0.125108148910003,0.0172225263743152,0.17799944795074,0.0862315328383248,-0.0840085963399544
"Zinder","NE07","Ville de Zinder","NE0711",2000,0.3587,0.182554166666667,0.0554648975230491,0.302393103448276,0.0549543247422964,1.02461265452302
"Niamey","NE08","Ville de Niamey","NE0801",2000,0.2998,0.159574722222222,0.0437640247309004,0.284224137931035,0.0607537515312689,0.256376959058222
"Agadez","NE01","Aderbissinat","NE0101",2001,0.133352,0.0994025154065065,0.0156857407671411,0.180211308096059,0.0979608066997904,-0.47834751136404
"Agadez","NE01","Arlit","NE0102",2001,0.150970967741935,0.10736230691798,0.0229638384021603,0.185451635283366,0.127629955921426,-0.27016124304437
"Agadez","NE01","Bilma","NE0103",2001,0.126968115576481,0.100042598094581,0.0134852075645139,0.177781839002101,0.112754911418814,-0.450656408543291
"Agadez","NE01","Iferouane","NE0104",2001,0.134523333543016,0.102994936950115,0.012962450532009,0.172324131546581,0.109144829976844,-0.346336129815631
"Agadez","NE01","Ingall","NE0105",2001,0.163793583180987,0.115243774885354,0.0243212632024053,0.194748929781735,0.151047832889221,-0.204937376516024
"Agadez","NE01","Tchirozerine","NE0106",2001,0.155477743537066,0.109322657434136,0.021213187037975,0.174576386542067,0.0788631845746176,-0.242174382229392
"Diffa","NE02","Bosso","NE0201",2001,0.3383,0.174841873278237,0.0491817130010607,0.374668965517241,0.0851376075347949,-0.42717861789078
"Diffa","NE02","Diffa","NE0202",2001,0.291804819277108,0.153728316487504,0.0405486168507001,0.342494252498139,0.0676912266174965,-0.748833131765545
"Diffa","NE02","Goudoumaria","NE0203",2001,0.300284357344633,0.157915089255903,0.040701749108577,0.286670402802194,0.0332191815475857,0.409822093989211
"Diffa","NE02","Maïné Soroa","NE0204",2001,0.302578313253012,0.151184298507742,0.041990140836161,0.292313031342947,0.041098561099268,0.249772294588865
"Diffa","NE02","N'Gourti","NE0205",2001,0.128376337864211,0.08598419043172,0.0142791930914554,0.161815148472412,0.078493222513278,-0.42600889016303
"Diffa","NE02","N'Guigmi","NE0206",2001,0.274922630230572,0.134571008634554,0.03792958886853,0.262923740186671,0.0694140380345581,0.172859703651398
"Dosso","NE03","Boboye","NE0301",2001,0.33955897755611,0.184180952758401,0.0562603171620502,0.352858443633105,0.0590223808347471,-0.225329203751223
"Dosso","NE03","Dioundiou","NE0302",2001,0.4343,0.211000846101573,0.0739215135452159,0.408148346772153,0.0425914633213494,0.614011616143243
"Dosso","NE03","Dogondoutchi","NE0303",2001,0.282098390212492,0.151625539795571,0.0453865597459792,0.294386488026791,0.0467128574930579,-0.263056007997907
"Dosso","NE03","Dosso","NE0304",2001,0.382597329376855,0.195998515691045,0.0642235220326865,0.384847351750838,0.0638889535267699,-0.0352177058752475
"Dosso","NE03","Falmey","NE0305",2001,0.434294806763285,0.213809315937556,0.0713606007296122,0.430916607623441,0.0415244153016136,0.081354526374578
"Dosso","NE03","Gaya","NE0306",2001,0.509631406044678,0.232649953639482,0.0872913375655869,0.484770746637419,0.0251393645797655,0.98891359518568
"Dosso","NE03","Loga","NE0307",2001,0.34115,0.171783855473486,0.0554189732989331,0.332700579505896,0.0345799816594683,0.244344273438633
"Dosso","NE03","Tibiri","NE0308",2001,0.3241,0.174097104645434,0.0540604550826991,0.346118889619715,0.0856881015661658,-0.256965543841728
"Maradi","NE04","Aguié","NE0401",2001,0.3479,0.19326518707181,0.0650751040402872,0.347157841500467,0.117389950058926,0.00632216385780925
"Maradi","NE04","Bermo","NE0402",2001,0.3368,0.162673545722588,0.0569515098849091,0.300274281518461,0.0570465761698136,0.640278890231922
"Maradi","NE04","Dakoro","NE0403",2001,0.272137735849057,0.158496672439286,0.0477842046339133,0.29937487795186,0.0950528508591281,-0.286547345572727
"Maradi","NE04","Gazaoua","NE0404",2001,0.3458,0.191529005524862,0.0617229693535776,0.358786206896552,0.118533276593953,-0.109557478454234
"Maradi","NE04","Guidan Roumdji","NE0405",2001,0.32965,0.179837264053517,0.0641455741843515,0.327486151735528,0.0397088642546464,0.0544928268558798
"Maradi","NE04","Madarounfa","NE0406",2001,0.3889,0.192131504561938,0.0691735739479028,0.367723269260371,0.0429411680255715,0.49315684023821
"Maradi","NE04","Ville de Maradi","NE0407",2001,0.369,0.186893905817175,0.0703898119717935,0.389927586206897,0.0724374158278901,-0.288905753576578
"Maradi","NE04","Mayahi","NE0408",2001,0.269687345902828,0.156752781614107,0.0472997707794343,0.296795093238622,0.0924649457520249,-0.29316782825453
"Maradi","NE04","Tessaoua","NE0409",2001,0.283371266735324,0.163538373294457,0.0490754773596184,0.294153497242936,0.0446312953743624,-0.24158452980519
"Tahoua","NE05","Abalak","NE0501",2001,0.303,0.153874596777786,0.0465577228669963,0.265841258854455,0.0552149208593061,0.672983689322484
"Tahoua","NE05","Bagaroua","NE0502",2001,0.2213,0.12561670429713,0.0365699666765781,0.250426813524331,0.0729506461301523,-0.399267382393923
"Tahoua","NE05","Birni N'Konni","NE0503",2001,0.3181,0.153505879061173,0.047093884031893,0.314315033173622,0.0411304314098121,0.0920235138957308
"Tahoua","NE05","Bouza","NE0504",2001,0.330898240469208,0.173400970434707,0.0574758500853064,0.301488205022906,0.0474406881234677,0.619932733053127
"Tahoua","NE05","Illéla","NE0505",2001,0.315210972404731,0.155854743894317,0.0514117215417537,0.301977535214195,0.0655528472066141,0.201874331237299
"Tahoua","NE05","Keita","NE0506",2001,0.337016115702479,0.162360277069826,0.0540669088610154,0.284408391396136,0.0639208530986418,0.823013488652281
"Tahoua","NE05","Madaoua","NE0507",2001,0.3264,0.173706834362915,0.0565007253957411,0.301857876931498,0.0367890610478073,0.667103817534494
"Tahoua","NE05","Malbaza","NE0508",2001,0.349245414847162,0.170652630744517,0.0582291395251523,0.326404903912219,0.0507048750251449,0.450459860587689
"Tahoua","NE05","Tahoua","NE0509",2001,0.250297316896302,0.140422496952986,0.0430852772902458,0.24089490317064,0.0697837648559545,0.134736406742606
"Tahoua","NE05","Tassara","NE0510",2001,0.174728861273142,0.121997308491521,0.025442486052936,0.200544128212072,0.12008428289193,-0.214976234335031
"Tahoua","NE05","Tchintabaraden","NE0511",2001,0.271273291366906,0.145670886252464,0.0371565685763742,0.247110925785725,0.0828363828875001,0.29168783979856
"Tahoua","NE05","Tillia","NE0512",2001,0.275807958820036,0.141496417173021,0.0381621865248349,0.255011213244035,0.143274717586131,0.145152933653485
"Tahoua","NE05","Ville de Tahoua","NE0513",2001,0.2851,0.157877624309392,0.0480120641798062,0.282446551724138,0.124477655719406,0.0213166633041626
"Tillabéri","NE06","Abala","NE0601",2001,0.25488,0.136390834549169,0.0411083663692985,0.240874079377126,0.10173224067664,0.137674355049279
"Tillabéri","NE06","Ayerou","NE0602",2001,0.2491,0.139936954251747,0.0383768000747887,0.210352751051913,0.0338937015411937,1.14319909558991
"Tillabéri","NE06","Balleyara","NE0603",2001,0.3009,0.163665449701896,0.0507136826898838,0.290635390895119,0.0391794782088379,0.261989428500504
"Tillabéri","NE06","Banibangou","NE0604",2001,0.237572787610619,0.13148992659404,0.0379927592232132,0.207182052970777,0.0345021391846982,0.880836242563194
"Tillabéri","NE06","Bankilaré","NE0605",2001,0.3445,0.176923962914323,0.0567550329781835,0.281795195174013,0.0547293217158616,1.14572596297707
"Tillabéri","NE06","Filingué","NE0606",2001,0.279369301934399,0.148591121401108,0.0437108053784931,0.269202049623446,0.119777215047711,0.0848846945297785
"Tillabéri","NE06","Gothèye","NE0607",2001,0.309442259414226,0.163700060148443,0.0484865234239159,0.29677210632967,0.0376499040357087,0.33652550807404
"Tillabéri","NE06","Kollo","NE0608",2001,0.306298595100865,0.167568637095108,0.049711548882527,0.308263111844788,0.0613464436805562,-0.0320233191373351
"Tillabéri","NE06","Ouallam","NE0609",2001,0.239335153019024,0.139027755341444,0.037728869224476,0.241293356359588,0.143935880925944,-0.0136046920890559
"Tillabéri","NE06","Say","NE0610",2001,0.479103293413174,0.211475745401596,0.0735042773977854,0.461539854868698,0.0403614655649273,0.435153637229119
"Tillabéri","NE06","Téra","NE0611",2001,0.309765259348613,0.164952136337879,0.0481715847418395,0.269247790585431,0.0338958689098354,1.19535123501215
"Tillabéri","NE06","Tillabéri","NE0612",2001,0.254642825112108,0.146099884828264,0.0385230554136984,0.234733065177059,0.0519144039815274,0.383511287968039
"Tillabéri","NE06","Torodi","NE0613",2001,0.393,0.19500826460613,0.0600146688380027,0.387322508496717,0.0437378629688388,0.129807245208288
"Zinder","NE07","Belbedji","NE0701",2001,0.274757393132446,0.142683737227252,0.0436788257185658,0.266985845352453,0.0968531521573991,0.0802405250307548
"Zinder","NE07","Damagaram Takaya","NE0702",2001,0.309215637065637,0.162453924649585,0.0491154005421107,0.292161090009666,0.0491262016245894,0.347157860611685
"Zinder","NE07","Dungass","NE0703",2001,0.3248,0.182278663817416,0.0538715501145506,0.342014675448971,0.0356319634849434,-0.483124525434744
"Zinder","NE07","Gouré","NE0704",2001,0.341498825503356,0.167965887991963,0.0500738335910421,0.317484197746072,0.055625156688351,0.431722428969149
"Zinder","NE07","Kantché","NE0705",2001,0.3325,0.190965371249225,0.0584369161299344,0.328821414248232,0.0430973907127436,0.085355184871558
"Zinder","NE07","Magaria","NE0706",2001,0.365664692982456,0.194793106228965,0.0603828013551896,0.347248067651263,0.0350037908370733,0.526132309980782
"Zinder","NE07","Mirriah","NE0707",2001,0.305276691729323,0.174835958405573,0.0523490079164311,0.309012090869601,0.0348154801132802,-0.107291329262831
"Zinder","NE07","Takeita","NE0708",2001,0.284295390404516,0.160706157919042,0.0501999947325015,0.279014993812186,0.0383712155061889,0.137613482467826
"Zinder","NE07","Tanout","NE0709",2001,0.2346,0.131109427624905,0.0339810902249376,0.236215454305854,0.0751330573787846,-0.0215012454199679
"Zinder","NE07","Tesker","NE0710",2001,0.141116221765914,0.0986186490285531,0.0150815972346351,0.17799944795074,0.0862315328383248,-0.427723188615684
"Zinder","NE07","Ville de Zinder","NE0711",2001,0.3046,0.166439226519337,0.0519002682806122,0.302393103448276,0.0549543247422964,0.0401587420475683
"Niamey","NE08","Ville de Niamey","NE0801",2001,0.2859,0.159417127071823,0.0454365392215622,0.284224137931035,0.0607537515312689,0.0275845034541272
"Agadez","NE01","Aderbissinat","NE0101",2002,0.133775365468194,0.0973781991059619,0.0172084823851136,0.180211308096059,0.0979608066997904,-0.474025727147916
"Agadez","NE01","Arlit","NE0102",2002,0.144939423503326,0.102343551312151,0.0228961036356602,0.185451635283366,0.127629955921426,-0.317419304014964
"Agadez","NE01","Bilma","NE0103",2002,0.130769909447316,0.098364799793727,0.0146587208925098,0.177781839002101,0.112754911418814,-0.416939084632551
"Agadez","NE01","Iferouane","NE0104",2002,0.131365417750795,0.100067451649339,0.0134631303050194,0.172324131546581,0.109144829976844,-0.375269390263158
"Agadez","NE01","Ingall","NE0105",2002,0.155536005788712,0.109357595066072,0.0238781496554883,0.194748929781735,0.151047832889221,-0.259606001906572
"Agadez","NE01","Tchirozerine","NE0106",2002,0.144331578947368,0.1050132669356,0.0233748634480883,0.174576386542067,0.0788631845746176,-0.383509843760899
"Diffa","NE02","Bosso","NE0201",2002,0.3894,0.163440607734807,0.0509421483044037,0.374668965517241,0.0851376075347949,0.173026173853173
"Diffa","NE02","Diffa","NE0202",2002,0.354500873362445,0.141817809257663,0.0465157706088852,0.342494252498139,0.0676912266174965,0.177373368223209
"Diffa","NE02","Goudoumaria","NE0203",2002,0.307,0.150720931175267,0.0441751712117158,0.286670402802194,0.0332191815475857,0.611983686855277
"Diffa","NE02","Maïné Soroa","NE0204",2002,0.31305,0.144276764207319,0.0433576523547846,0.292313031342947,0.041098561099268,0.504566780500307
"Diffa","NE02","N'Gourti","NE0205",2002,0.132164406779661,0.0849550120798542,0.0149360172015971,0.161815148472412,0.078493222513278,-0.377749068561118
"Diffa","NE02","N'Guigmi","NE0206",2002,0.254911536686664,0.125304866714839,0.03508356700196,0.262923740186671,0.0694140380345581,-0.115426270058204
"Dosso","NE03","Boboye","NE0301",2002,0.364081102362205,0.185588546282322,0.0655980208526881,0.352858443633105,0.0590223808347471,0.19014242682825
"Dosso","NE03","Dioundiou","NE0302",2002,0.415166666666667,0.208022911330124,0.0752379411562239,0.408148346772153,0.0425914633213494,0.164782314276495
"Dosso","NE03","Dogondoutchi","NE0303",2002,0.2724,0.139231594637856,0.0456309521737237,0.294386488026791,0.0467128574930579,-0.470673155245498
"Dosso","NE03","Dosso","NE0304",2002,0.380093388429752,0.197322624609774,0.0689721361322292,0.384847351750838,0.0638889535267699,-0.0744097853957522
"Dosso","NE03","Falmey","NE0305",2002,0.4409,0.21766945024363,0.0836612653958017,0.430916607623441,0.0415244153016136,0.240422226394866
"Dosso","NE03","Gaya","NE0306",2002,0.51427761627907,0.23214204744695,0.0899162059003754,0.484770746637419,0.0251393645797655,1.1737317205464
"Dosso","NE03","Loga","NE0307",2002,0.342737188971083,0.168848742162821,0.0612703411215789,0.332700579505896,0.0345799816594683,0.290243342637486
"Dosso","NE03","Tibiri","NE0308",2002,0.333587810383747,0.172704914415788,0.0588795909957824,0.346118889619715,0.0856881015661658,-0.146240598250294
"Maradi","NE04","Aguié","NE0401",2002,0.3654,0.191972093411363,0.0719180013011675,0.347157841500467,0.117389950058926,0.155397957750008
"Maradi","NE04","Bermo","NE0402",2002,0.345133333333333,0.146186562501156,0.0488236492040319,0.300274281518461,0.0570465761698136,0.786358355343495
"Maradi","NE04","Dakoro","NE0403",2002,0.29667460106383,0.156940757718046,0.0504041813442749,0.29937487795186,0.0950528508591281,-0.028408163075848
"Maradi","NE04","Gazaoua","NE0404",2002,0.3898,0.192959668508287,0.0744634069747226,0.358786206896552,0.118533276593953,0.26164629878316
"Maradi","NE04","Guidan Roumdji","NE0405",2002,0.327348907388137,0.176820510158872,0.0611815265655551,0.327486151735528,0.0397088642546464,-0.00345626474005273
"Maradi","NE04","Madarounfa","NE0406",2002,0.376908071278826,0.192652855027599,0.0749848672692717,0.367723269260371,0.0429411680255715,0.213892691809998
"Maradi","NE04","Ville de Maradi","NE0407",2002,0.4194,0.188680662983425,0.0771253493621953,0.389927586206897,0.0724374158278901,0.406867272337949
"Maradi","NE04","Mayahi","NE0408",2002,0.284339671361502,0.160024383899451,0.0525690539524453,0.296795093238622,0.0924649457520249,-0.134704257660232
"Maradi","NE04","Tessaoua","NE0409",2002,0.3047,0.16338564044302,0.0553721724015865,0.294153497242936,0.0446312953743624,0.23630286032707
"Tahoua","NE05","Abalak","NE0501",2002,0.200612773722628,0.133076917968974,0.0317190958055774,0.265841258854455,0.0552149208593061,-1.18135612831968
"Tahoua","NE05","Bagaroua","NE0502",2002,0.2259,0.116590451975685,0.035573474845815,0.250426813524331,0.0729506461301523,-0.336211052614566
"Tahoua","NE05","Birni N'Konni","NE0503",2002,0.3241,0.147484579673016,0.053388380100751,0.314315033173622,0.0411304314098121,0.237900904293553
"Tahoua","NE05","Bouza","NE0504",2002,0.323685714285714,0.166915954394014,0.0559652874745435,0.301488205022906,0.0474406881234677,0.467900237977953
"Tahoua","NE05","Illéla","NE0505",2002,0.3018,0.150134312427105,0.0506996101891562,0.301977535214195,0.0655528472066141,-0.00270827617350285
"Tahoua","NE05","Keita","NE0506",2002,0.2808,0.148140684892618,0.0490502244293061,0.284408391396136,0.0639208530986418,-0.0564509267510474
"Tahoua","NE05","Madaoua","NE0507",2002,0.3204,0.16840646481807,0.0539422021198701,0.301857876931498,0.0367890610478073,0.504011859514609
"Tahoua","NE05","Malbaza","NE0508",2002,0.3382,0.170411330396575,0.0617483319955608,0.326404903912219,0.0507048750251449,0.232622525584209
"Tahoua","NE05","Tahoua","NE0509",2002,0.222550611246944,0.128144593528506,0.037227572462129,0.24089490317064,0.0697837648559545,-0.262873348286116
"Tahoua","NE05","Tassara","NE0510",2002,0.163392439372325,0.112564426780023,0.0258048265446278,0.200544128212072,0.12008428289193,-0.309380111576979
"Tahoua","NE05","Tchintabaraden","NE0511",2002,0.189955250709555,0.130518181248448,0.030131837184727,0.247110925785725,0.0828363828875001,-0.689982747723217
"Tahoua","NE05","Tillia","NE0512",2002,0.178535305129165,0.126241333836887,0.0304689761029533,0.255011213244035,0.143274717586131,-0.533771131455174
"Tahoua","NE05","Ville de Tahoua","NE0513",2002,0.2625,0.14864364640884,0.0448504616128806,0.282446551724138,0.124477655719406,-0.160242025838765
"Tillabéri","NE06","Abala","NE0601",2002,0.21528,0.122849492164233,0.0352756545763995,0.240874079377126,0.10173224067664,-0.251582774613973
"Tillabéri","NE06","Ayerou","NE0602",2002,0.1975,0.123213753784847,0.0357880175280264,0.210352751051913,0.0338937015411937,-0.379207654150493
"Tillabéri","NE06","Balleyara","NE0603",2002,0.2856,0.151545521406981,0.0517483257051548,0.290635390895119,0.0391794782088379,-0.128521132116116
"Tillabéri","NE06","Banibangou","NE0604",2002,0.164947591362126,0.113115801177462,0.031681407565735,0.207182052970777,0.0345021391846982,-1.22411139154474
"Tillabéri","NE06","Bankilaré","NE0605",2002,0.2749,0.156113980849823,0.0468408852144852,0.281795195174013,0.0547293217158616,-0.125987221435166
"Tillabéri","NE06","Filingué","NE0606",2002,0.239313979086406,0.134989829058245,0.0411207130480756,0.269202049623446,0.119777215047711,-0.249530518180232
"Tillabéri","NE06","Gothèye","NE0607",2002,0.263605371900827,0.153135641119583,0.0469743915922936,0.29677210632967,0.0376499040357087,-0.880924806538329
"Tillabéri","NE06","Kollo","NE0608",2002,0.292997601744186,0.162396702932109,0.0529338548653935,0.308263111844788,0.0613464436805562,-0.248840995251374
"Tillabéri","NE06","Ouallam","NE0609",2002,0.200591361399672,0.126540757514253,0.0362098763698191,0.241293356359588,0.143935880925944,-0.282778656010435
"Tillabéri","NE06","Say","NE0610",2002,0.463033333333333,0.214100879877315,0.088321310949001,0.461539854868698,0.0403614655649273,0.0370025826300215
"Tillabéri","NE06","Téra","NE0611",2002,0.25967751396648,0.148607211572257,0.0439835466539685,0.269247790585431,0.0338958689098354,-0.282343451481023
"Tillabéri","NE06","Tillabéri","NE0612",2002,0.22276768960982,0.131910274239003,0.0383345401174829,0.234733065177059,0.0519144039815274,-0.230482768741734
"Tillabéri","NE06","Torodi","NE0613",2002,0.361012960235641,0.183059253114511,0.0646009988067369,0.387322508496717,0.0437378629688388,-0.601527977711687
"Zinder","NE07","Belbedji","NE0701",2002,0.275497134459956,0.130096377595736,0.0358493728092142,0.266985845352453,0.0968531521573991,0.0878782870553485
"Zinder","NE07","Damagaram Takaya","NE0702",2002,0.307814934180663,0.157463979141595,0.0494252579903853,0.292161090009666,0.0491262016245894,0.318645522212762
"Zinder","NE07","Dungass","NE0703",2002,0.3224,0.17679881763615,0.056619362608125,0.342014675448971,0.0356319634849434,-0.550479780808593
"Zinder","NE07","Gouré","NE0704",2002,0.325429954699887,0.158515537943377,0.0493102706581194,0.317484197746072,0.055625156688351,0.14284466645789
"Zinder","NE07","Kantché","NE0705",2002,0.351220454545455,0.181901244801115,0.0621015422322995,0.328821414248232,0.0430973907127436,0.519730775501446
"Zinder","NE07","Magaria","NE0706",2002,0.343742975206612,0.18381297824389,0.0610568281371537,0.347248067651263,0.0350037908370733,-0.100134652871317
"Zinder","NE07","Mirriah","NE0707",2002,0.304238607594937,0.166481173524617,0.0543181407198608,0.309012090869601,0.0348154801132802,-0.137108069718753
"Zinder","NE07","Takeita","NE0708",2002,0.294474838709677,0.15584902091788,0.054199878385227,0.279014993812186,0.0383712155061889,0.402902141450212
"Zinder","NE07","Tanout","NE0709",2002,0.219749928835753,0.121485596258292,0.0275137680251881,0.236215454305854,0.0751330573787846,-0.219151543202741
"Zinder","NE07","Tesker","NE0710",2002,0.153749993284083,0.0972448123452155,0.0168987756529938,0.17799944795074,0.0862315328383248,-0.281213308733855
"Zinder","NE07","Ville de Zinder","NE0711",2002,0.3069,0.156819889502762,0.0551448187040691,0.302393103448276,0.0549543247422964,0.0820116810252669
"Niamey","NE08","Ville de Niamey","NE0801",2002,0.265,0.150739807162534,0.047066051133484,0.284224137931035,0.0607537515312689,-0.316427174396633
"Agadez","NE01","Aderbissinat","NE0101",2003,0.40135,0.0951966455500626,0.0248726255796707,0.180211308096059,0.0979608066997904,2.25742007802815
"Agadez","NE01","Arlit","NE0102",2003,0.221986078531362,0.102672705438662,0.0223935914196662,0.185451635283366,0.127629955921426,0.286252886199289
"Agadez","NE01","Bilma","NE0103",2003,0.22753818077385,0.0967970212174309,0.0164791448711215,0.177781839002101,0.112754911418814,0.441278709243411
"Agadez","NE01","Iferouane","NE0104",2003,0.137898321382008,0.0989647723372685,0.0144661474728722,0.172324131546581,0.109144829976844,-0.31541402530818
"Agadez","NE01","Ingall","NE0105",2003,0.1603,0.108264945761769,0.0250273306995082,0.194748929781735,0.151047832889221,-0.228066362309214
"Agadez","NE01","Tchirozerine","NE0106",2003,0.2424375,0.100138848859437,0.025808326220312,0.174576386542067,0.0788631845746176,0.860491670783668
"Diffa","NE02","Bosso","NE0201",2003,0.4414,0.173411263736264,0.0707243479923961,0.374668965517241,0.0851376075347949,0.78380208717383
"Diffa","NE02","Diffa","NE0202",2003,0.3949,0.161398705938082,0.0686232451863219,0.342494252498139,0.0676912266174965,0.774188179481376
"Diffa","NE02","Goudoumaria","NE0203",2003,0.255181660583942,0.152901891837764,0.0439280557639869,0.286670402802194,0.0332191815475857,-0.947908429746976
"Diffa","NE02","Maïné Soroa","NE0204",2003,0.285834258210646,0.151006308719968,0.0468007841193982,0.292313031342947,0.041098561099268,-0.157639901714626
"Diffa","NE02","N'Gourti","NE0205",2003,0.149771761438161,0.0814172745229552,0.0163435521717962,0.161815148472412,0.078493222513278,-0.153432190049454
"Diffa","NE02","N'Guigmi","NE0206",2003,0.268083333333333,0.129996966857489,0.0420690524702571,0.262923740186671,0.0694140380345581,0.0743306871744425
"Dosso","NE03","Boboye","NE0301",2003,0.343089449541284,0.169214531885137,0.0663181497888952,0.352858443633105,0.0590223808347471,-0.165513385831937
"Dosso","NE03","Dioundiou","NE0302",2003,0.399689595375723,0.196384920909971,0.0828264037986334,0.408148346772153,0.0425914633213494,-0.198602037516508
"Dosso","NE03","Dogondoutchi","NE0303",2003,0.294080967450271,0.139919159163351,0.0548481124177107,0.294386488026791,0.0467128574930579,-0.00654039579071555
"Dosso","NE03","Dosso","NE0304",2003,0.36713294279807,0.183302522886797,0.0745380816356944,0.384847351750838,0.0638889535267699,-0.277268729176252
"Dosso","NE03","Falmey","NE0305",2003,0.4022,0.202026893459373,0.0856401150698839,0.430916607623441,0.0415244153016136,-0.691559590059421
"Dosso","NE03","Gaya","NE0306",2003,0.4752,0.217969080199681,0.0991585634973922,0.484770746637419,0.0251393645797655,-0.380707579423948
"Dosso","NE03","Loga","NE0307",2003,0.3505,0.164591290820285,0.0640104048499288,0.332700579505896,0.0345799816594683,0.51473192407638
"Dosso","NE03","Tibiri","NE0308",2003,0.319733333333333,0.164034762205944,0.066101087855826,0.346118889619715,0.0856881015661658,-0.307925555638643
"Maradi","NE04","Aguié","NE0401",2003,0.326635952970297,0.190923201516905,0.0649139859847419,0.347157841500467,0.117389950058926,-0.174818104274421
"Maradi","NE04","Bermo","NE0402",2003,0.327115189158667,0.150428485589573,0.0547066418218973,0.300274281518461,0.0570465761698136,0.470508651742872
"Maradi","NE04","Dakoro","NE0403",2003,0.301856585365854,0.16053051657068,0.0599946778257141,0.29937487795186,0.0950528508591281,0.026108711012483
"Maradi","NE04","Gazaoua","NE0404",2003,0.3635,0.196553719008264,0.070757115927395,0.358786206896552,0.118533276593953,0.0397676773889903
"Maradi","NE04","Guidan Roumdji","NE0405",2003,0.3197,0.174541968141824,0.0646786967438413,0.327486151735528,0.0397088642546464,-0.196080947709725
"Maradi","NE04","Madarounfa","NE0406",2003,0.365589256198347,0.191406378258112,0.0716829439748253,0.367723269260371,0.0429411680255715,-0.0496962043685745
"Maradi","NE04","Ville de Maradi","NE0407",2003,0.4086,0.18551129476584,0.0757489978361485,0.389927586206897,0.0724374158278901,0.257773052499122
"Maradi","NE04","Mayahi","NE0408",2003,0.3003,0.1634100634803,0.0590703739855376,0.296795093238622,0.0924649457520249,0.0379052486633955
"Maradi","NE04","Tessaoua","NE0409",2003,0.291416666666667,0.164605659241241,0.0554468844991295,0.294153497242936,0.0446312953743624,-0.0613208860131126
"Tahoua","NE05","Abalak","NE0501",2003,0.2818,0.141204676129242,0.0464331150051958,0.265841258854455,0.0552149208593061,0.28902950320638
"Tahoua","NE05","Bagaroua","NE0502",2003,0.2487,0.117509343144763,0.0452050772535201,0.250426813524331,0.0729506461301523,-0.0236709832734097
"Tahoua","NE05","Birni N'Konni","NE0503",2003,0.2953,0.147072230572478,0.061702138162017,0.314315033173622,0.0411304314098121,-0.462310569615993
"Tahoua","NE05","Bouza","NE0504",2003,0.3307,0.162208466469573,0.063046504892481,0.301488205022906,0.0474406881234677,0.61575403166726
