"adm_03","rowcacode3","year","yeartotal_precip"
"Dabaga","NER001006002",1994,187.76595825243
"Dabaga","NER001006002",1995,56.0538863614506
"Dabaga","NER001006002",1996,62.1610423421982
"Dabaga","NER001006002",1997,173.995253165392
"Dabaga","NER001006002",1998,188.054001929489
"Dabaga","NER001006002",1999,214.86653831028
"Dabaga","NER001006002",2000,94.1169443078512
"Dabaga","NER001006002",2001,100.238510756891
"Dabaga","NER001006002",2002,139.466143139468
"Dabaga","NER001006002",2003,163.91969590602
"Dabaga","NER001006002",2004,94.0363992546059
"Dabaga","NER001006002",2005,85.5643451553824
"Dabaga","NER001006002",2006,97.406780145609
"Dabaga","NER001006002",2007,94.976811158634
"Dabaga","NER001006002",2008,93.3636647254187
"Dabaga","NER001006002",2009,105.672072587784
"Dabaga","NER001006002",2010,153.578339511192
"Dabaga","NER001006002",2011,94.3294401931587
"Dabaga","NER001006002",2012,147.148291059602
"Dabaga","NER001006002",2013,75.2907492457457
"Dabaga","NER001006002",2014,67.1052077419656
"Dabaga","NER001006002",2015,133.465614835079
"Dabaga","NER001006002",2016,79.957867773149
"Dabaga","NER001006002",2017,80.6308634706307
"Dabaga","NER001006002",2018,139.024607782094
"Dabaga","NER001006002",2019,138.713727247139
"Dabaga","NER001006002",2020,129.543316105786
"Dabaga","NER001006002",2021,103.608118690031
"Tchirozerine","NER001006004",1981,156.425574856487
"Tchirozerine","NER001006004",1982,134.769992347615
"Tchirozerine","NER001006004",1983,88.6355740301363
"Tchirozerine","NER001006004",1984,46.2836263715214
"Tchirozerine","NER001006004",1985,96.7747167136357
"Tchirozerine","NER001006004",1986,151.000843671601
"Tchirozerine","NER001006004",1987,89.6534687982426
"Tchirozerine","NER001006004",1988,202.790854552335
"Tchirozerine","NER001006004",1989,158.280441513675
"Tchirozerine","NER001006004",1990,86.1572297225304
"Tchirozerine","NER001006004",1991,139.406343914587
"Tchirozerine","NER001006004",1992,129.908467978322
"Tchirozerine","NER001006004",1993,89.4999541285817
"Tchirozerine","NER001006004",1994,234.639486300983
"Tchirozerine","NER001006004",1995,65.046260305075
"Tchirozerine","NER001006004",1996,78.5098751135503
"Tchirozerine","NER001006004",1997,180.26115940513
"Tchirozerine","NER001006004",1998,211.788243600967
"Tchirozerine","NER001006004",1999,217.220391788703
"Tchirozerine","NER001006004",2000,98.6909888315735
"Tchirozerine","NER001006004",2001,118.260364734631
"Tchirozerine","NER001006004",2002,164.690980445186
"Tchirozerine","NER001006004",2003,195.534238710797
"Tchirozerine","NER001006004",2004,100.652404450216
"Tchirozerine","NER001006004",2005,114.913885715105
"Tchirozerine","NER001006004",2006,108.303310945281
"Tchirozerine","NER001006004",2007,114.823754889253
"Tchirozerine","NER001006004",2008,115.273153657476
"Tchirozerine","NER001006004",2009,114.391855480898
"Tchirozerine","NER001006004",2010,164.719210845319
"Tchirozerine","NER001006004",2011,113.87826231035
"Tchirozerine","NER001006004",2012,161.781232447354
"Tchirozerine","NER001006004",2013,108.065265697641
"Tchirozerine","NER001006004",2014,92.3489406822007
"Tchirozerine","NER001006004",2015,162.368738194728
"Tchirozerine","NER001006004",2016,108.429176761182
"Tchirozerine","NER001006004",2017,95.9851032939958
"Tchirozerine","NER001006004",2018,180.101699170592
